"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Chest Fly (Dumbbell)";"3";"15.0";"12";"";"";"";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Chest Fly (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Chest Fly";"1";"30.0";"12";"";"";"";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Chest Fly";"2";"35.0";"12";"";"";"";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Chest Fly";"3";"40.0";"6";"";"";"";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Triceps Pushdown (Cable - Straight Bar)";"1";"20.0";"12";"";"";"";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Triceps Pushdown (Cable - Straight Bar)";"2";"25.0";"12";"";"";"";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Triceps Pushdown (Cable - Straight Bar)";"3";"30.0";"10";"";"";"";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Triceps Pushdown (Cable - Straight Bar)";"1";"25.0";"12";"";"";"";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Triceps Pushdown (Cable - Straight Bar)";"2";"25.0";"12";"";"";"";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Triceps Pushdown (Cable - Straight Bar)";"3";"30.0";"12";"";"";"";"";""
"88";"2025-03-11 17:15:26";"Afternoon Workout";"4538";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Running (Treadmill)";"1";"";"";"";"1500.0";"15.0";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Pull Up (Assisted)";"1";"60.0";"12";"";"";"";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Pull Up (Assisted)";"Rest Timer";"";"";"";"";"120.0";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Pull Up (Assisted)";"2";"55.0";"12";"";"";"";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Pull Up (Assisted)";"Rest Timer";"";"";"";"";"120.0";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Pull Up (Assisted)";"3";"50.0";"7";"";"";"";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Pull Up (Assisted)";"Rest Timer";"";"";"";"";"120.0";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Lat Pulldown (Cable)";"1";"30.0";"12";"";"";"";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Lat Pulldown (Cable)";"2";"40.0";"12";"";"";"";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Lat Pulldown (Cable)";"3";"50.0";"8";"";"";"";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Seated Row (Cable)";"1";"25.0";"12";"";"";"";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Seated Row (Cable)";"2";"35.0";"12";"";"";"";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Seated Row (Cable)";"3";"50.0";"6";"";"";"";"";""
"89";"2025-03-13 17:53:49";"Afternoon Workout";"2309";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Elliptical Machine";"1";"";"";"";"600.0";"6.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Elliptical Machine";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Squat (Bodyweight)";"1";"0.0";"30";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Squat (Bodyweight)";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Squat (Bodyweight)";"2";"0.0";"30";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Squat (Bodyweight)";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Squat (Bodyweight)";"3";"0.0";"60";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Squat (Bodyweight)";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Press";"1";"80.0";"12";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Press";"2";"110.0";"12";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Press";"3";"160.0";"12";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Press";"4";"210.0";"14";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Hack Squat";"1";"50.0";"12";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Hack Squat";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Hack Squat";"2";"110.0";"12";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Hack Squat";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Hack Squat";"3";"130.0";"12";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Hack Squat";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Extension (Machine)";"1";"20.0";"12";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Extension (Machine)";"2";"50.0";"12";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Extension (Machine)";"3";"75.0";"12";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Extension (Machine)";"4";"100.0";"8";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Seated Calf Raise (Plate Loaded)";"1";"32.5";"12";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Seated Calf Raise (Plate Loaded)";"2";"42.5";"12";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Seated Calf Raise (Plate Loaded)";"3";"50.0";"10";"";"";"";"";""
"90";"2025-03-15 19:52:05";"Evening Workout";"5338";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Elliptical Machine";"1";"";"";"";"1000.0";"8.0";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Elliptical Machine";"Rest Timer";"";"";"";"";"120.0";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Pull Up (Assisted)";"1";"55.0";"12";"";"";"";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Pull Up (Assisted)";"Rest Timer";"";"";"";"";"120.0";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Pull Up (Assisted)";"2";"50.0";"12";"";"";"";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Pull Up (Assisted)";"Rest Timer";"";"";"";"";"120.0";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Pull Up (Assisted)";"3";"45.0";"8";"";"";"";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Pull Up (Assisted)";"Rest Timer";"";"";"";"";"120.0";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Rack Pull (Barbell)";"1";"20.0";"12";"";"";"";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Rack Pull (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Rack Pull (Barbell)";"2";"40.0";"12";"";"";"";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Rack Pull (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Rack Pull (Barbell)";"3";"70.0";"3";"";"";"";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Rack Pull (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Seated Row (Cable)";"1";"30.0";"12";"";"";"";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Seated Row (Cable)";"2";"40.0";"12";"";"";"";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Seated Row (Cable)";"3";"50.0";"6";"";"";"";"";""
"91";"2025-03-18 17:49:33";"Afternoon Workout";"4742";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Running (Treadmill)";"1";"";"";"";"1100.0";"11.0";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Leg Press";"1";"90.0";"12";"";"";"";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Leg Press";"2";"140.0";"12";"";"";"";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Leg Press";"3";"180.0";"12";"";"";"";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Leg Press";"4";"220.0";"12";"";"";"";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Leg Press";"5";"250.0";"8";"";"";"";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Goblet Squat (Kettlebell)";"1";"25.0";"12";"";"";"";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Goblet Squat (Kettlebell)";"2";"30.0";"12";"";"";"";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Goblet Squat (Kettlebell)";"3";"32.5";"12";"";"";"";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Goblet Squat (Kettlebell)";"4";"35.0";"12";"";"";"";"";""
"92";"2025-03-21 14:21:57";"Afternoon Workout";"5573";"Goblet Squat (Kettlebell)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Running (Treadmill)";"1";"";"";"";"700.0";"7.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Running (Treadmill)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Pull Up (Assisted)";"1";"55.0";"12";"";"";"";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Pull Up (Assisted)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Pull Up (Assisted)";"2";"45.0";"8";"";"";"";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Pull Up (Assisted)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Pull Up (Assisted)";"3";"45.0";"6";"";"";"";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Pull Up (Assisted)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Pull Up (Assisted)";"4";"45.0";"6";"";"";"";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Pull Up (Assisted)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Seated Row (Cable)";"1";"30.0";"12";"";"";"";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Seated Row (Cable)";"2";"40.0";"8";"";"";"";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Seated Row (Cable)";"3";"40.0";"8";"";"";"";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Seated Row (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Lat Pulldown (Cable)";"1";"30.0";"6";"";"";"";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Lat Pulldown (Cable)";"2";"35.0";"6";"";"";"";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Lat Pulldown (Cable)";"3";"40.0";"6";"";"";"";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Lat Pulldown - Underhand (Band)";"1";"30.0";"6";"";"";"";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Lat Pulldown - Underhand (Band)";"Rest Timer";"";"";"";"";"120.0";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Lat Pulldown - Underhand (Band)";"2";"30.0";"6";"";"";"";"";""
"93";"2025-04-07 13:31:00";"Midday Workout";"6941";"Lat Pulldown - Underhand (Band)";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Elliptical Machine";"1";"";"";"";"1000.0";"6.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Elliptical Machine";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Push Up";"1";"0.0";"20";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Push Up";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Push Up";"2";"0.0";"15";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Push Up";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Push Up";"3";"0.0";"10";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Push Up";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Bench Press (Barbell)";"1";"7.5";"12";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Bench Press (Barbell)";"2";"10.0";"8";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Bench Press (Barbell)";"3";"10.0";"8";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Pec Deck (Machine)";"1";"25.0";"12";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Pec Deck (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Pec Deck (Machine)";"2";"35.0";"8";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Pec Deck (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Pec Deck (Machine)";"3";"35.0";"6";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Pec Deck (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Cable Crossover";"1";"10.0";"12";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Cable Crossover";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Cable Crossover";"2";"15.0";"10";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Cable Crossover";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Cable Crossover";"3";"15.0";"6";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Cable Crossover";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Triceps Pushdown (Cable - Straight Bar)";"1";"25.0";"12";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Triceps Pushdown (Cable - Straight Bar)";"2";"30.0";"12";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Triceps Pushdown (Cable - Straight Bar)";"3";"30.0";"10";"";"";"";"";""
"94";"2025-04-08 17:04:01";"Afternoon Workout";"4052";"Triceps Pushdown (Cable - Straight Bar)";"Rest Timer";"";"";"";"";"120.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Elliptical Machine";"1";"";"";"";"800.0";"5.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Elliptical Machine";"Rest Timer";"";"";"";"";"120.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Seated Overhead Press (Dumbbell)";"1";"5.0";"12";"";"";"";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Seated Overhead Press (Dumbbell)";"2";"7.5";"12";"";"";"";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Seated Overhead Press (Dumbbell)";"3";"10.0";"12";"";"";"";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Seated Overhead Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Lateral Raise (Dumbbell)";"1";"5.0";"12";"";"";"";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Lateral Raise (Dumbbell)";"2";"7.5";"12";"";"";"";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Lateral Raise (Dumbbell)";"3";"10.0";"4";"";"";"";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Lateral Raise (Dumbbell)";"4";"7.5";"6";"";"";"";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Lateral Raise (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Front Raise (Plate)";"1";"7.5";"12";"";"";"";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Front Raise (Plate)";"Rest Timer";"";"";"";"";"120.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Front Raise (Plate)";"2";"10.0";"12";"";"";"";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Front Raise (Plate)";"Rest Timer";"";"";"";"";"120.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Front Raise (Plate)";"3";"15.0";"12";"";"";"";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Front Raise (Plate)";"Rest Timer";"";"";"";"";"120.0";"";""
"95";"2025-04-09 14:08:39";"Afternoon Workout";"3754";"Shrug (Dumbbell)";"1";"15.0";"12";"";"";"";"";""
